423.784,0.000,0.000,1.1800
423.796,0.000,0.000,1.1560
423.808,0.000,0.000,1.0760
423.820,0.000,0.000,1.0520
423.832,0.000,0.000,1.0480
423.844,0.000,0.000,1.0640
423.856,0.000,0.000,1.1520
423.868,0.000,0.000,1.1840
423.880,0.000,0.000,1.1840
423.892,0.000,0.000,1.1680
423.904,0.000,0.000,1.1320
423.916,0.000,0.000,1.0600
423.928,0.000,0.000,1.0440
423.940,0.000,0.000,1.0560
423.952,0.000,0.000,1.0840
423.964,0.000,0.000,1.1720
423.976,0.000,0.000,1.1880
423.988,0.000,0.000,1.1800
424.000,0.000,0.000,1.1440
424.012,0.000,0.000,1.1040
424.024,0.000,0.000,1.0480
424.036,0.000,0.000,1.0560
424.048,0.000,0.000,1.0920
424.060,0.000,0.000,1.1440
424.072,0.000,0.000,1.1920
424.084,0.000,0.000,1.1600
424.096,0.000,0.000,1.1280
424.108,0.000,0.000,1.0800
424.120,0.000,0.000,1.0560
424.132,0.000,0.000,1.0680
424.144,0.000,0.000,1.1160
424.156,0.000,0.000,1.1640
424.168,0.000,0.000,1.1880
424.180,0.000,0.000,1.1560
424.192,0.000,0.000,1.1080
424.204,0.000,0.000,1.0640
424.216,0.000,0.000,1.0520
424.228,0.000,0.000,1.0560
424.240,0.000,0.000,1.1640
424.252,0.000,0.000,1.1880
424.264,0.000,0.000,1.1800
424.276,0.000,0.000,1.1400
424.288,0.000,0.000,1.0520
424.300,0.000,0.000,1.0520
424.312,0.000,0.000,1.0760
424.324,0.000,0.000,1.1400
424.336,0.000,0.000,1.1800
424.348,0.000,0.000,1.1520
424.360,0.000,0.000,1.1040
424.372,0.000,0.000,1.0680
424.384,0.000,0.000,1.0480
424.396,0.000,0.000,1.1000
424.408,0.000,0.000,1.1560
424.420,0.000,0.000,1.1880
424.432,0.000,0.000,1.1800
424.444,0.000,0.000,1.1480
424.456,0.000,0.000,1.0600
424.468,0.000,0.000,1.0440
424.480,0.000,0.000,1.0600
424.492,0.000,0.000,1.1080
424.504,0.000,0.000,1.1920
424.516,0.000,0.000,1.1840
424.528,0.000,0.000,1.1480
424.540,0.000,0.000,1.1120
424.552,0.000,0.000,1.0720
424.564,0.000,0.000,1.0600
424.576,0.000,0.000,1.0960
424.588,0.000,0.000,1.1600
424.600,0.000,0.000,1.1920
424.612,0.000,0.000,1.1480
424.624,0.000,0.000,1.1000
424.636,0.000,0.000,1.0600
424.648,0.000,0.000,1.0400
424.660,0.000,0.000,1.0640
424.672,0.000,0.000,1.1560
424.684,0.000,0.000,1.1840
424.696,0.000,0.000,1.1840
424.708,0.000,0.000,1.1520
424.720,0.000,0.000,1.0680
424.732,0.000,0.000,1.0440
424.744,0.000,0.000,1.0480
424.756,0.000,0.000,1.0800
